,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,1786,1832,539,213,235,1813,4443,1288,3116,2762,6355,5879,4812,5787,6267,1736,3127,1558,1368,4960,1585,6323,3397,5410,5931,1196,3655,1281,4868,1415,857,6013,3746,5768,1639,5729,4352,3608,889,127,4717,4498,6322,755,5148,5229,5786,930,362,2664,5704,3482,4321,3575,5429,368,2251,5186,961,2529,1589,2582,2831,1611,5603,5680,467,1049,5194,2880,5161,269,3078,4541,2260,4017,4898,2400,531,1517
1,4857,4435,3822,3401,927,3494,410,2242,861,1122,2201,5520,3402,6387,2562,3610,4315,3320,729,2645,117,168,2043,5966,959,1523,3321,6181,6276,3263,6077,1238,1876,3806,567,5645,3489,3690,5093,3537,5828,1958,4365,1801,5750,5292,3386,585,5041,3140,5150,378,4554,5922,5014,5538,2386,4547,502,2124,3828,1875,488,1793,2649,2698,3174,5764,2423,352,1486,6173,1961,241,5643,5273,760,2825,6270,2006
2,4401,958,1732,1438,5695,4323,3024,2757,1785,3858,4775,425,1561,5480,1510,3796,638,4909,1095,1631,4929,5657,3265,54,2694,6280,2558,1830,1746,2126,5895,3331,5382,1560,3198,893,483,4428,953,1574,3789,2256,5713,3111,3463,6218,3088,104,5698,5308,1037,3391,3688,5808,4690,1433,3552,2563,2505,4298,4212,4166,4525,910,6209,5851,746,2445,1467,1475,5146,3780,3281,6112,3513,5889,2243,1840,571,5319
3,5574,1758,957,1971,4331,6128,2245,354,4224,6009,505,1600,3186,5241,321,1485,3995,5997,4483,5433,3091,5124,2821,2969,6135,884,5317,1549,1461,1689,451,5131,5760,2179,3190,5585,5753,1995,2602,6370,2027,4186,1805,3044,1279,2748,328,1747,2411,2101,2248,2262,2219,5555,3549,5891,4711,906,5351,5608,1077,5209,5310,3029,696,4266,4814,823,1880,5092,2622,1395,2654,1976,1578,4811,5624,2444,2711,2200
4,474,1658,5675,1482,5466,1069,1352,985,6152,854,5045,2888,4986,3776,3442,3929,3762,1484,1638,4051,4282,3804,2633,2651,521,596,2708,3732,6125,3813,1476,764,3742,2233,1366,4353,1403,3228,914,5423,5650,5153,2872,3092,808,1676,6006,3285,4722,636,5543,2906,4351,3878,3548,4071,2499,5356,379,956,3977,5877,261,4576,3101,6113,5767,4538,4139,5536,5709,4188,1921,4301,2441,1488,1572,1521,2034,3658
5,3926,793,1267,3446,4006,3669,4380,1904,6067,1301,2999,5773,3490,4518,90,5629,4206,4493,2939,3667,228,3344,5424,1552,2211,5098,994,1643,5409,5442,2371,1452,5817,534,3342,4257,690,4033,2366,4042,660,2198,3274,5072,5654,1166,2682,3956,3271,3154,3434,6086,5558,2663,2473,2731,2781,1377,482,4723,1836,1373,1621,3768,4573,6244,815,2487,5565,3,3215,3709,2890,5830,5528,2900,283,2661,2691,5841
6,5151,1248,3844,630,1896,3328,4631,5517,4991,4672,5739,5434,5825,3753,1571,5882,656,162,781,3934,2870,1548,2742,316,2668,4640,5403,5892,5951,325,5282,3216,4400,427,4090,5546,3431,2734,2440,5740,1797,1753,2733,2247,5026,218,1648,4129,4281,4269,5396,3405,524,1634,2886,5288,3648,3112,2548,6133,122,287,2615,5927,2450,2966,2796,882,1431,4502,2355,5785,1283,3211,4676,866,4448,464,5849,1144
7,3286,4534,317,798,6063,2936,1926,5712,2519,4065,1063,1242,2373,2987,2672,417,4460,6109,4572,4098,3855,2447,2074,946,2005,4644,3310,5890,1924,3520,4455,4019,1345,4308,2756,3676,4630,3687,3833,4955,242,497,1742,868,4050,5322,1553,1219,4797,4808,1036,1,2899,770,6065,5689,3656,2861,324,3045,2898,2854,6003,2984,6192,3701,2766,5261,1117,5284,5476,4226,6088,1317,3018,4047,5449,1322,2113,2052
8,4851,555,3807,4768,1477,2491,3471,2409,5769,2269,2718,3406,222,2344,6365,6369,2552,129,5055,5873,2089,3515,2526,3566,1411,4627,715,3576,6350,489,5485,609,5214,6303,3881,5469,3479,724,6162,94,2935,4152,2853,6019,3283,3750,4422,2777,5502,632,2541,693,697,2171,4407,2134,5811,3504,2069,152,2209,5335,2297,915,5224,6285,99,5569,2851,3251,5854,6055,1842,2953,4832,3950,1506,686,309,330
9,5427,1458,5651,5582,2895,4403,2626,5568,6261,72,5747,2410,5458,1822,4256,3470,5635,3441,4311,3335,4316,5722,1407,387,3231,3681,5589,2332,3324,4726,148,1723,276,1711,702,433,115,995,6279,2387,3678,4415,5138,264,6035,500,2967,6385,1779,751,267,5450,3954,3218,2937,4218,1503,5013,2174,4887,3840,4434,4951,5029,3547,718,5027,577,5715,1164,220,3955,1584,1886,2170,573,5751,5202,1135,3717
