,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,1775,4860,7725,2333,5714,7016,641,2951,7108,141,1765,994,3013,5338,2259,6461,5891,5906,6459,7470,7913,4980,5736,1101,6819,5954,1568,6981,6876,1024,4973,3397,2437,7358,4607,4922,3307,5602,6545,7889,7460,2310,5577,6690,1183,970,550,27,7213,2627,2296,6151,6378,889,910,5309,2488,2436,5738,991,6397,4514,2701,6039,126,3789,2549,5018,2726,1562,4474,3857,6006,2978,4022,5941,2905,2732,5683,3649,3071,4049,1584,128,2336,4930,4085,6633,5511,548
1,2024,137,6480,7418,3696,2169,1419,6427,3542,4243,3839,5423,2422,4900,4395,3626,1635,5406,6973,2823,7778,4075,2048,5849,1364,2274,5910,3153,6419,2110,3188,2036,2753,7701,7048,3798,2354,4428,2931,7918,6429,5899,2906,2486,5359,3546,5152,6253,4902,2884,4246,1921,6868,6641,7060,1470,5868,3059,6074,2480,748,6906,7732,2716,3124,906,5989,2238,5798,2547,5468,3678,5544,1889,4335,5175,2600,3390,780,5252,651,1370,397,6838,4046,7152,3007,1017,4028,3589
2,2305,5982,3014,4779,3914,552,245,3968,4251,2764,1641,4179,3236,7225,468,4688,396,3182,4082,1073,2481,6673,3559,1316,1155,857,945,4308,6804,4846,7926,1612,4094,7907,7618,7375,4443,7539,2186,6219,19,2482,6642,6919,7071,1754,7773,7630,892,2704,7042,2587,3068,3422,155,7719,7186,5083,1127,6082,431,726,2830,6959,3946,6425,6308,4911,7347,5136,2076,450,7818,6707,962,3325,7952,6525,4570,1839,4760,708,1722,4800,6631,5319,593,7745,876,4984
3,7801,4558,4122,5987,2765,342,1129,4957,5966,3237,3174,6606,6183,1961,3782,7770,7433,5433,3571,5222,3579,3492,5245,43,3597,5349,6204,131,6004,7133,290,1097,418,1988,7170,89,7348,3799,6773,5,1363,786,5826,5629,5732,5860,3861,5759,4441,2502,4838,6158,6,347,3296,2392,3323,4745,7033,3588,7677,686,899,4461,5772,7328,125,6470,1544,4247,976,6860,344,4926,82,6090,7413,1173,4904,7456,5864,1706,3004,5504,512,7105,6258,5471,2771,7679
4,952,2924,7269,3898,1446,2762,5660,7897,6816,7063,2919,1233,4250,1586,6611,2093,40,1211,6821,265,7349,5495,1277,6125,3239,3624,5730,2423,6061,7327,3592,2680,6060,2021,5376,2037,2962,5242,6797,4228,428,8005,2069,6812,6506,6763,1968,3605,522,5819,3633,2103,4001,6490,2574,4774,2234,1348,1566,2714,8028,5983,1081,3836,3547,2770,3215,6362,5439,528,4903,5426,4748,5386,6524,1519,3031,1564,7622,2328,3491,7214,4924,5699,7161,2678,489,5852,2205,3697
5,2401,2362,643,4148,7705,6495,7546,4532,5209,7815,4182,3274,7534,900,6053,800,3141,4366,7276,6401,3081,7385,3115,2516,2082,1050,7238,2068,1502,7312,2413,4113,143,7389,3450,146,5925,7019,413,6477,768,7222,5617,649,7041,1692,2020,3245,6975,1512,5223,902,1794,1697,7983,4018,2616,6983,7825,4805,7903,4908,4652,3386,1919,1853,5072,7490,1758,5402,4889,7774,947,185,122,6504,5603,6345,257,2499,296,6065,1604,3747,3549,6332,3221,1808,5370,4878
6,6762,6872,1028,5787,4304,4879,5869,4669,106,1067,7763,3677,444,573,5384,194,7996,648,7927,4647,7188,6249,4873,3459,4360,2949,3613,6733,4060,939,4708,3347,5665,6569,3211,7342,2534,5780,1212,1529,7023,880,7074,5418,6810,6832,3413,5419,2866,2429,5153,2943,1053,7667,2550,4587,1972,16,2560,3918,7771,7150,7669,5230,4214,7079,1327,685,1581,1064,5231,5296,1546,1404,7733,1413,6662,353,4897,74,1805,7131,4695,3952,7195,118,2992,5022,2500,3257
7,6302,4569,8091,6663,2960,3368,5632,3058,7352,2844,5718,6625,5280,2489,2794,3555,127,3702,8049,5635,616,426,7206,1342,4404,4556,6942,6274,7845,4155,2928,2690,1812,2260,2343,6275,5080,3913,5996,5505,3142,7887,2838,1507,5405,6394,4291,2282,3803,6896,821,1739,5361,2520,1448,1065,3235,4255,8097,5470,4059,3462,7846,7329,5408,1944,5967,2101,8037,5515,896,2613,564,7390,3951,2979,3730,52,2416,1133,829,1918,6085,1220,2692,5003,1126,3826,8059,558
8,5904,6788,5881,5843,2997,4023,93,7643,3670,374,670,804,3169,7480,174,3270,6323,7492,7789,7868,5979,4460,5585,3955,7857,6360,4031,3478,5489,5751,3731,3355,2368,734,3051,6132,5908,4996,1014,2130,7877,2568,1461,354,7124,4055,1102,2479,6870,6199,2349,5320,7089,4202,3570,5986,198,7696,1157,91,2377,5971,5912,2813,1326,3818,2178,3832,6471,6141,532,3807,875,5920,4166,1229,7658,3629,2713,7454,6701,1817,4393,1822,7493,7233,13,358,3092,435
9,3523,600,5240,3476,5441,4271,117,2739,7863,3858,133,4362,3082,5444,6010,5087,213,1857,2670,3354,6841,4932,4544,1154,993,1813,267,7628,4437,2644,284,6843,3226,4842,7826,4992,4476,3166,8065,524,6068,6118,5708,3960,3468,7707,1378,7982,5368,3866,559,5062,2735,5404,4307,7319,1845,2463,4610,7381,4008,2624,4934,856,4201,1872,6711,626,3171,3877,3505,2846,3932,3457,4905,933,3420,5357,3291,6793,7902,5373,1767,4541,744,5111,4687,7782,7991,5183
