,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,6793,7826,3877,5087,3468,7707,4610,3858,3082,4541,1767,4544,3166,3932,1378,6843,8065,626,6841,5111,4362,133,7982,284,1872,267,1154,5357,1813,6118,7628,5444,5373,2739,3420,4687,3960,3457,3291,2670,4905,3476,1845,3505,7381,559,117,5062,5441,4307,2735,2463,4992,4437,4008,7991,3171,600,993,5368,1857,2624,4201,524,7319,5240,4842,856,3866,2644,4271,4932,3226,7863,3523,6711,7782,744,213,933,6010,7902,2846,6068,4934,5183,5404,4476,5708,3354
1,74,3211,1064,194,6810,6832,2560,1067,444,3952,4695,4873,5780,1546,3413,3347,1212,685,7188,118,3677,7763,5419,4708,7079,3613,3459,353,2949,880,6733,573,7131,4669,6662,2992,5418,1404,4897,7927,7733,5787,1972,5231,3918,5153,5869,2943,4304,2550,1053,16,7342,4060,7771,2500,1581,6872,4360,2866,648,7150,4214,1529,4587,1028,6569,5230,2429,939,4879,6249,5665,106,6762,1327,5022,7195,7996,1413,5384,1805,5296,7023,7669,3257,7667,2534,7074,4647
2,7190,275,6568,2626,7215,1897,2800,6410,3178,2970,1537,6296,5215,7870,4171,1394,2241,7994,2176,3880,2745,7570,4946,1190,3273,3200,5752,4136,6202,425,4797,8074,7044,716,808,766,1299,1282,1315,3510,7093,1792,4099,7924,7259,7291,6696,2865,6292,5499,7829,6895,7712,1996,3599,3351,4164,464,1261,575,4674,7146,7110,7122,5775,5542,4073,1907,1338,1847,4494,7680,63,6790,3252,4009,5765,470,1301,1924,1379,1689,4593,6599,1278,5737,4512,2476,1658,4733
3,2352,3469,2371,234,279,1695,282,3527,3118,1140,1291,973,7588,6706,1773,7475,4119,7229,4084,411,3342,714,5667,2395,1056,229,7929,6130,2444,1408,4786,7955,1069,8039,4485,3685,6938,7424,4422,7793,1962,485,7216,7883,7272,802,6179,3305,7050,4595,7012,3540,4885,2817,5611,7092,5894,6337,6536,7908,5029,3823,7997,4769,5722,898,2856,6191,6778,1447,2755,4611,5089,394,6557,1793,6718,5440,4365,475,3250,438,2956,2025,627,652,6120,5317,3833,3213
4,1748,6374,6564,2556,2380,3973,7666,5806,4557,1096,482,4045,4368,7517,3275,1352,772,8096,2283,6730,825,5086,7134,3184,4526,542,2806,5705,6025,7308,2247,4042,109,6974,3616,2729,5998,6272,5298,6003,5246,7051,7145,1725,3282,2381,5465,551,4756,2573,6635,4835,6594,6088,1592,4200,5182,6453,7769,6823,2727,110,1655,5304,1132,1309,5218,6834,3933,17,1965,7931,502,4141,2625,7594,1040,4986,6222,209,835,5141,4489,5804,6192,1230,2164,4043,1583,3195
5,4406,1169,2734,6415,6713,3495,1449,7914,4032,2240,4088,4856,3628,7066,8027,7140,7483,996,2617,3298,3410,779,7606,968,2251,5984,2946,244,4555,1123,4656,5724,7323,7729,85,1002,1726,1757,1879,4623,4206,3173,2993,2614,4342,2032,2674,7446,6294,6943,2359,6871,1866,6583,6940,7872,1426,3122,5842,3667,4158,3862,6743,1199,4806,7290,6028,1762,5822,655,4137,4095,2870,2389,3774,4609,4808,515,788,7104,2370,4482,6837,6880,664,3831,4108,6885,4351,1322
6,4884,5290,5385,5933,7900,1325,5332,6395,5848,6036,4256,4142,5450,3310,8032,56,6820,2782,7941,457,3537,6416,3052,1094,2470,834,319,1530,4344,5204,5371,4861,8000,587,5291,5507,887,330,5308,2190,3490,2432,1160,5168,5528,3733,6548,6934,5017,5315,6435,3755,1929,1031,4538,3517,6432,576,5695,3760,5299,763,3135,7139,148,7722,4007,451,6113,4893,3941,3103,629,7075,408,6603,3487,2003,6382,1789,5364,1253,2174,1464,3958,7540,7859,1045,7297,3802
7,960,6691,5715,7852,3379,3160,5031,4542,5858,5563,7306,5344,420,964,5311,2811,1288,2208,2511,2709,7699,5764,2446,4303,7217,5159,200,6566,1707,1383,26,1020,3192,7586,409,8034,5053,3687,5781,6764,7034,6951,295,2938,1382,3369,6440,5129,5561,5917,3435,7797,5219,519,7544,1840,1304,2878,2143,5401,5066,669,3482,2546,2646,7578,3587,1416,6014,2611,4282,3776,7138,1007,1356,1750,3565,7457,5551,7164,1610,682,6403,985,7211,7289,1321,5633,2180,5855
8,455,3586,3636,7947,3987,2308,7209,5701,1168,895,7398,4766,644,5352,7026,7130,363,7730,5946,6651,6581,1423,3969,4521,1360,108,5670,7583,7749,1524,3280,187,6037,6094,1830,1088,3120,2593,6759,4079,3043,1201,481,5114,2094,309,5187,4753,3959,7226,7571,7518,6694,2375,5555,2097,4576,300,4051,7593,7365,1940,1771,2361,4976,458,957,6387,4794,6699,2733,4915,351,6900,4036,7309,6212,4552,1469,3284,5877,6412,7132,2796,2620,197,3512,3380,5524,476
9,3149,401,6527,1418,6136,5232,6708,4772,1976,1422,4152,7616,1704,4496,6695,328,7473,6577,2417,1534,7305,1200,1130,6263,8007,2700,7310,6531,5934,3639,7340,5913,2964,4795,8029,5084,2222,1937,1932,5613,4034,7175,2399,967,4524,2667,3528,5911,5893,2518,1647,2170,3010,2250,1366,1947,7706,7634,472,2438,3614,4727,6142,3879,5673,3288,6825,5046,6999,4565,732,70,2896,7295,4184,6301,888,6181,3869,4233,1863,2936,2253,3324,1001,7121,1910,5032,3148,1713
