,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,2123,4691,4278,1793,2794,4376,2364,3085,2641,1435,3581,1985,280,3282,4621,1657,4568,3966,268,576,4451,2591,2034,2559,1521,983,970,316,4527,2630,1661,3092,3812,76,940,3553,3584,1065,4472,1352,1652,560,3608,3385,3865,3495,4372,3444,1348,624,1670,3540,1894,665,794,964,2872,4735,2984,107,2337,3656,1499,4213,1025,2349,2404,3586,781,2554
1,1156,2610,311,2030,344,2399,4879,389,4411,403,4681,2753,4554,2684,4887,4520,128,3433,4449,959,4558,4832,4197,802,553,2758,2562,1543,585,2452,4572,1616,4339,2454,276,2919,1502,1976,3039,625,2516,3365,2338,497,3139,3838,91,3785,3653,2031,2186,4038,3105,4404,1930,4873,3436,1827,231,2004,1830,3291,976,1292,3223,149,471,1102,4882,892
2,3175,1226,807,145,2484,1484,1991,279,1367,4391,96,360,4302,879,2927,2649,516,1406,4181,2306,182,3532,2196,121,1353,1731,4089,4690,4183,3817,3591,2557,3657,2652,1909,2674,2324,4171,3715,3751,2741,1934,463,504,4262,1238,4561,2537,1422,482,2214,3020,2953,1798,1951,2730,4755,4511,4196,4624,1010,2254,1098,1638,2806,1320,4269,3239,2868,4271
3,3810,3452,2232,772,1044,1718,1411,2319,4650,4048,4142,217,605,399,1124,2063,4862,726,956,4776,2008,3123,2888,3364,2483,837,2299,2655,4725,4722,2384,267,4741,1047,1139,4028,2922,1906,2168,298,2447,822,1855,2427,1216,142,4401,3228,4785,4746,4369,3349,1687,274,2887,978,2578,1552,4436,227,1020,4694,2021,1814,1144,2567,4872,1343,4724,3600
4,3482,3750,1974,374,3022,933,1294,1571,3665,245,4519,2201,3997,523,3202,4340,992,3057,864,1419,2291,2570,3909,4482,678,1815,1222,3496,2300,3090,4206,1540,722,4863,3019,1157,2003,1741,3713,4484,4756,967,2623,1413,2617,1396,1172,3443,4721,4668,1743,3185,2685,1535,2573,343,2960,285,1965,854,1817,2245,2932,702,3212,1624,774,4661,4338,4601
5,2908,3426,3996,2717,3494,4766,3848,4096,2129,4710,4852,20,598,335,4548,2583,4565,2808,3690,4758,3602,2698,2494,2790,3116,3168,4469,2045,2043,135,1477,3791,262,1669,638,893,2331,2786,2722,4859,412,1836,2930,1775,2455,155,1038,347,235,4253,2170,131,4689,3703,380,3624,1589,4386,2400,1442,856,1115,1132,3704,3842,1969,2495,687,2375,575
6,2822,1236,4030,4583,3077,3589,1304,4287,1188,1380,1049,4514,1095,1887,954,1403,2777,3183,2422,4757,3405,3504,2227,214,2950,3900,2859,3797,974,2727,4194,2810,2940,3005,3351,2163,1761,444,1807,1399,3254,4584,4637,3350,3794,356,1035,127,2121,435,656,756,2348,2990,2572,4036,3947,2527,4345,3976,953,293,567,332,788,3710,118,4006,3651,3303
7,2038,4189,488,2382,922,1030,3684,2691,3896,1792,979,3822,1527,2068,4241,3689,1982,3221,2679,776,2327,1390,2974,3439,1585,3706,4768,928,3193,187,3978,3605,3881,4819,1724,2580,3209,4545,3603,537,796,556,3718,3714,255,2466,631,3278,2942,1840,3368,1488,322,3054,3796,3903,600,4165,353,1194,3032,144,3283,2489,4095,4305,2293,2146,391,1844
8,45,409,3632,4374,2136,4371,2286,2904,3525,2419,4671,3742,2139,432,1541,506,1558,1042,2793,4524,3599,4359,4067,1662,3188,997,4843,1273,1700,3319,1258,3729,102,1027,760,3110,3100,3800,1251,2648,1481,154,1684,205,4268,3769,3052,1694,838,406,3625,4064,4193,22,2120,3574,680,3533,4131,1875,2540,2683,3573,3857,1672,2347,3394,2948,982,3330
9,2231,2848,3678,4108,58,547,3952,2217,1012,2409,4352,3852,689,3913,2925,2797,1770,4496,2477,4336,393,3132,2450,165,914,4051,3567,4728,3302,4505,2912,3021,4037,3619,2902,2999,1456,2151,4761,4290,1918,1345,832,1998,2020,43,1675,2983,803,2982,4630,2498,1846,1131,609,3313,2401,2656,1242,301,3849,192,1130,2707,319,1873,1275,3641,1902,3399
10,275,3925,925,4370,4178,4259,3489,4211,3403,1332,1250,1356,4105,4798,743,250,2701,2742,1568,2816,4647,3761,543,2807,1922,1447,228,296,4535,2274,1434,4526,4900,2576,2356,2585,362,764,1674,2238,2239,2351,2307,167,2474,3012,1285,2443,140,4184,2515,4880,3098,1556,1520,4227,3529,1325,2776,234,259,3992,2241,3141,4470,3951,1853,1197,1485,4113
11,1154,1127,3104,1526,3274,1910,3712,2432,2877,1553,3551,2608,2813,2939,25,3792,4304,4488,4753,1313,4685,1055,2917,4187,1415,400,1495,3527,2105,2242,2978,2997,777,4276,4248,3692,1234,2062,326,4513,2469,4316,1392,422,3872,3042,3649,103,1784,2302,4429,3933,1230,1536,136,1628,284,1659,3441,3194,4109,500,4652,331,3025,4056,1885,1096,878,1796
12,4696,4409,1417,1764,2704,1888,3031,4272,1756,3885,3647,579,2312,3457,1907,2710,3734,820,771,3361,1080,120,340,1570,4162,4233,1195,4744,2709,3423,2144,4400,4493,4698,3237,993,3579,1401,1727,2162,4018,3334,3821,2798,3030,4569,2066,2226,778,4486,4192,618,483,1303,637,2391,2181,561,2182,921,3476,3140,459,1060,860,3244,1747,238,4459,727
13,1371,357,3779,3362,3798,3421,984,1111,2909,1603,971,2134,2768,3124,1298,345,1645,3963,1173,3711,4534,3006,2403,4742,4084,4230,3588,3880,1394,1865,602,1555,1064,4303,1738,5,3485,4775,442,371,481,261,4796,4068,3499,1849,617,2467,2589,4416,1302,1516,2101,4458,3306,3207,4890,918,241,3939,4592,1015,1462,2862,3150,3215,1524,3795,1834,1272
14,4061,1314,887,2264,1682,476,2897,2200,2369,470,4041,1106,4446,4121,3731,2115,2133,644,1594,3827,2007,3253,3956,1588,2346,667,4170,2055,2517,1835,3245,4642,1192,2088,3300,3418,2787,877,1734,1122,1241,424,3266,1178,1382,2157,4432,3694,2087,3519,1451,3359,4448,1507,3994,2456,4332,3320,15,2310,2992,3635,4881,1528,668,1037,4712,1762,1006,3565
15,2501,3053,2460,4289,458,2827,1804,565,3560,4765,4542,1153,85,3047,3876,3218,129,4243,2178,2184,4122,1175,4395,3219,1121,4399,1725,1103,1966,577,4353,4454,156,2800,2366,896,2354,478,2938,339,1795,2053,3232,3347,1179,4605,752,2081,2128,4214,82,3887,4207,1928,664,3257,4789,3305,3511,2658,4851,3920,1940,679,405,1083,3379,90,4326,1315
16,2726,4714,851,388,157,2191,1806,2311,329,4884,2892,1820,1900,4430,1883,4777,4543,1452,3961,4471,1086,3040,1117,4282,2203,2531,4888,3631,3907,866,263,3538,2824,3061,3508,717,1377,3447,2716,3908,1018,4080,3066,1737,1970,2083,1168,1973,3774,855,1837,4813,1469,884,4393,1697,1557,408,725,3733,2669,902,1244,1559,3122,172,4687,4727,41,3776
17,937,2767,3402,2981,4701,2763,4043,2221,3034,2668,2253,1665,4729,56,3862,3205,385,3184,1336,1946,2122,641,1418,2290,2595,2110,3566,946,3411,4328,1084,684,2553,2192,584,1893,2819,3829,2711,4491,926,1786,1464,2633,3393,414,4120,61,2362,2530,3117,525,2042,2503,3106,75,3413,3130,4055,908,941,2874,3470,2272,4533,3771,3814,3429,4778,685
18,612,528,650,147,92,2632,4034,2565,1856,4143,1905,2292,1596,4007,844,1136,2359,2876,2718,991,106,2847,797,2687,2259,4487,3840,2036,2673,588,2843,2947,4277,972,3113,4780,2611,327,3594,3119,1099,2380,1362,818,3557,4666,1245,4307,1237,4461,474,3991,72,1952,2058,1608,3980,4106,2662,3198,3382,3926,4090,1896,2405,2748,4366,3618,3376,3609
19,4117,3572,4720,2102,4294,4814,1289,290,2069,3321,2796,2353,4033,4342,2860,886,3138,4363,2050,3520,3883,3279,2425,635,4674,767,551,1268,994,3363,1633,2183,1101,2378,3238,2281,1701,3329,1612,1591,4743,146,486,3972,1604,387,1474,32,1947,1391,4672,4247,2771,1138,4177,2040,2596,681,1618,3891,759,3410,4636,4460,3377,193,673,1004,3728,1467
20,196,2779,4062,4673,1615,24,124,1329,1395,674,258,3345,2713,761,99,3685,4291,2520,4867,2568,1174,2341,1494,4576,1971,4656,3502,3268,1032,1200,3782,2944,1531,1019,3342,4133,1683,615,2393,3730,4425,2280,2529,3970,2265,1189,3709,2952,3063,369,1561,4135,3224,4292,1958,2476,697,3285,27,3286,1165,3158,1045,4419,929,2895,4540,4595,119,4614
21,4258,3112,1942,384,273,431,3701,1899,1001,1346,1828,4138,2834,1432,4869,4012,3801,2622,3233,4612,2560,4128,138,1565,3149,824,206,3343,278,4155,2539,4159,4764,2665,4704,1211,3234,2317,4616,1826,1063,3258,1278,4083,4603,1949,1227,80,3836,3084,4225,1072,411,3308,1831,2082,3318,858,104,3374,3556,1119,3226,1983,3044,1235,3664,720,1547,2288
22,122,1975,1522,780,3607,148,747,1423,3767,4760,1445,4562,1514,3481,2451,2725,1576,1297,4387,4283,3585,3366,4586,1033,4567,1347,3941,633,538,4025,1808,225,2844,4782,4730,2738,1305,812,723,2035,1939,1778,36,3333,239,3707,66,6,3766,1563,2015,3144,4620,2263,2373,4644,4066,139,4878,4163,841,2054,3839,3503,1866,3129,3755,4502,995,2118
23,2785,1625,3383,2326,3331,475,1393,1564,2248,318,3213,3072,4072,847,2972,1613,450,4298,829,4641,867,1765,420,4610,2195,3781,367,288,873,2318,3388,4443,2893,1170,3324,2413,1476,4898,3843,3960,3981,1681,1214,3408,3598,4557,2154,4467,4152,2482,1460,4894,3564,77,2001,1575,3474,1007,289,935,3911,590,2521,2964,4805,3844,3340,508,2614,721
24,222,1269,955,2423,998,2270,2358,1897,3195,513,4285,1769,1161,3422,3135,2852,1373,4570,2826,1680,3186,2097,1643,2754,2352,4180,2789,1335,1673,1702,2993,3346,2900,911,3534,4891,1799,4082,3432,4070,4754,3979,3916,3038,26,4231,3537,3646,1091,3437,713,1733,1133,2831,467,1337,3727,396,3888,2609,3526,2705,4506,871,846,3807,3146,2075,430,292
25,1656,2915,115,4077,703,3156,4806,1884,2890,3670,1936,2620,492,1446,3934,428,960,2491,2298,3434,4571,753,898,3877,578,3391,1225,3467,919,1014,1689,813,2167,2468,4875,310,1358,2453,1062,4463,3612,4017,2051,2028,2882,2702,3454,907,2923,4826,3661,3280,2987,3669,3328,981,643,4838,2863,3264,2661,2946,2728,1400,712,1350,3367,1825,3542,3826
26,3181,4176,4174,677,3654,1026,2072,3614,2430,831,1249,174,3667,2744,1028,1365,2076,2949,4039,2470,3445,1968,1150,381,4763,21,3691,1660,4476,4229,2343,1107,394,2408,4367,254,2979,3357,1277,4063,3208,2654,2524,789,368,676,1088,3833,1881,1693,4874,1300,204,3914,4059,2778,1518,487,3389,4823,719,354,4594,4707,4507,1147,3479,2696,2784,4559
27,2228,749,539,2125,4529,876,113,2592,2071,2723,3456,266,4485,4098,3668,2078,1290,2582,3010,3512,2459,923,2046,4532,28,3322,3296,479,3946,3420,4221,4035,1483,3629,143,658,1525,4654,3109,171,1996,3378,4700,3241,3111,230,4280,4830,271,2571,3073,4354,4394,1579,321,3409,1503,3590,3155,281,226,530,2385,801,3247,3775,927,2107,3521,4680
28,2865,2037,2861,4346,775,3498,2197,1783,4112,1709,589,990,594,3846,3294,2809,4390,1869,3354,3643,4273,1539,307,2899,3780,1426,1895,216,210,4645,401,366,2294,2825,3248,1312,4649,1598,1263,3620,1573,592,3507,3762,309,3893,4407,3930,1444,306,2926,1327,1649,3008,826,3256,4538,4866,4350,4232,3752,3894,1824,252,569,392,2643,4822,2891,1468
29,427,1247,4521,3541,3514,2175,1009,4772,4611,4215,2536,3309,3536,1000,2410,2751,1964,1994,2223,2647,2664,1872,671,1408,1651,1246,2533,4686,2089,3763,1876,62,683,3358,14,3931,4202,4788,3384,1387,2202,3886,1789,672,1457,1646,3326,4747,150,1288,4026,1754,2018,4453,3269,3055,809,3491,375,4495,2437,872,3950,2211,251,3760,660,2996,30,4790
30,3743,3428,3062,2185,2935,2496,3243,370,3014,2666,636,645,2866,2732,740,1647,2971,1050,4203,2606,1155,882,2240,2271,2222,4588,1372,1979,4855,1654,2406,4892,3864,162,1850,1066,390,1500,2896,1301,4551,1864,718,2094,2750,3369,2510,4820,4659,3173,3863,1722,1593,3562,1409,4678,849,4148,2505,2334,521,4164,2511,3174,4771,515,574,3082,445,3824
31,3387,3337,3955,3938,1069,1164,2667,4330,891,1854,4228,1266,1544,4877,1698,3506,4052,931,2878,3301,2706,1243,2830,586,3407,2433,787,2769,3236,439,2756,4125,2000,869,4688,97,2792,3024,4667,473,397,4246,3287,938,4049,1093,2588,4334,4220,3954,2435,3335,1992,3809,503,44,312,2376,2446,4895,3462,86,1438,4831,1128,1916,1152,3648,1123,698
32,1203,4708,3749,3145,2457,4377,338,3448,2959,2199,4428,1989,4085,1344,804,4308,2913,2379,580,164,4591,125,3222,1519,2029,1354,3288,4250,1629,3125,862,1781,2130,4809,989,1993,3783,3910,108,2093,2260,3336,173,2169,3114,3196,1858,4575,1871,3035,248,3450,313,622,2931,2048,4114,3381,163,1478,1852,3216,1999,4200,3858,2645,2955,3086,700,3522
33,4027,3936,3587,3200,3611,7,2928,305,2835,3719,3133,4373,963,659,1482,485,1590,433,1735,176,2176,675,1644,4201,153,4406,3837,3475,3065,141,3036,3189,1742,3968,2954,1642,3327,1024,1087,3177,3516,4380,3424,2127,3675,4087,1185,3622,2363,13,514,454,4738,2266,3191,2907,2416,4257,1903,221,4129,4040,2257,1480,1537,4664,4136,2690,1429,1811
34,1551,2025,4840,4864,3151,3079,3157,3220,517,3249,4015,464,1829,3338,969,3477,203,2172,2057,2920,3190,3392,1986,701,3986,4632,3003,3756,133,3492,1785,3396,2322,286,386,2663,2519,1459,4617,1054,3252,3856,257,2853,440,2965,39,1708,1890,4715,1878,1264,1586,3905,3576,1361,692,4811,4675,888,2781,151,4293,2171,2640,4424,2092,372,2508,3637
35,4073,2518,3621,3671,2485,1715,3879,1562,2179,3163,426,4312,3998,526,4437,3660,3395,18,1240,518,3397,3866,2586,3680,2165,40,535,4097,4682,2486,1704,1523,324,3834,2445,509,3316,2752,1191,1938,4525,3046,1819,2005,4885,1213,2116,1176,1104,670,4140,2049,4658,2671,1714,3048,2564,359,1941,317,2444,2209,3353,4160,2386,4740,1374,1437,3984,962
36,716,2219,3901,1317,2905,848,2697,765,2680,166,2140,4317,502,1262,3531,1990,1496,3604,4019,116,240,4444,562,4646,3744,4677,1997,2135,1962,1187,4517,3464,524,249,3081,2497,1867,4356,845,1137,4014,4516,2381,2301,4094,3260,3738,2019,2402,3127,4223,1664,2970,446,1311,534,2791,1428,2106,3884,2627,4683,199,2213,1201,4566,2594,4337,4660,1924
37,243,2190,1167,4655,706,1917,3696,3179,3819,4011,242,2189,3026,2958,4266,1863,550,3225,3765,1280,3971,2642,3518,3962,4054,2080,2962,3825,2833,2670,1376,1515,4609,912,4297,4439,4210,330,2832,531,2747,1125,1322,646,1143,4,1566,4001,939,109,3724,2805,2814,4116,1984,4807,4597,244,4684,1056,461,3360,2749,768,2780,4378,1695,453,3530,413
38,2675,1159,868,2692,1267,2131,1433,3267,3473,4237,2158,4774,782,2693,4074,1859,3748,1631,1801,1805,410,1436,4199,4733,2995,3088,1750,236,4706,1209,1621,987,522,3816,425,1505,1898,3356,2013,4598,179,2695,563,2283,4379,728,4251,2064,1253,3630,1908,295,3786,582,3923,2229,3259,31,3182,3102,2061,3094,2566,4737,3606,4709,3597,1790,3539,3484
39,709,3203,4442,1210,4441,1630,2361,2626,320,3453,823,2994,2556,1310,2187,4773,733,1874,3406,1679,3,2605,883,1081,4065,894,2420,2936,46,3561,738,4581,1720,2458,2124,3172,3626,4779,4195,2173,4837,1953,2207,3993,2143,3949,460,137,4405,3740,4781,83,3937,4021,2933,2761,3297,3201,2441,126,1366,4002,4800,2449,1090,351,661,3211,1021,2389
40,1166,875,2694,2287,4348,4204,79,1031,1920,2147,1357,2845,1145,3772,3999,3229,1929,4749,2440,2682,3415,4585,1711,1729,2977,1219,1650,559,4711,114,4792,2114,4265,1383,4886,4381,2637,2699,1758,2438,3460,4870,1513,2193,2394,999,3458,4261,1602,2473,395,299,1655,3853,1560,2277,852,2815,583,3764,564,4860,2963,2550,3975,1410,977,3463,1841,735
41,4423,1349,770,2757,1205,3686,4123,688,2841,4158,1421,1340,2344,4324,3372,1218,2084,3736,1963,3317,3344,591,472,4389,246,2479,1180,3673,4242,4719,3789,17,2773,4325,3854,1666,2278,3045,942,1386,966,1862,4802,308,1548,160,739,932,2206,3071,1323,1110,436,3580,1416,4522,1583,3898,4868,4845,42,3558,2836,1707,4574,1517,1957,3348,4212,3080
42,840,3683,3917,3563,3915,4438,183,2330,1821,1252,3373,2100,2465,4883,2027,2026,3831,4599,1943,1978,47,1800,2328,729,3263,4501,1773,2631,909,3958,132,4360,4318,3162,2743,323,117,4541,1078,2002,742,595,2177,2360,3154,1184,4321,1839,4479,603,3143,4651,2811,2601,423,3355,4791,415,2740,1967,2720,1490,1554,4435,2070,2551,4824,545,1023,2090
43,4426,3277,791,1803,59,830,2407,1848,1637,1011,1208,2493,1135,1077,3889,1334,4625,494,3250,3967,4490,529,2099,945,3000,1653,2309,1759,3206,3698,3867,4069,3945,4323,836,2041,1375,1914,2901,2284,3404,4161,4384,1231,1626,1945,1257,3559,4468,3793,821,604,3120,2854,4107,819,3818,607,4752,2522,1217,4854,3459,1318,1592,4058,184,237,4086,3874
44,1889,3097,691,38,4473,4245,2428,443,2619,291,754,441,4414,4544,3702,3480,2616,4536,2636,1497,949,178,611,3700,1076,799,2903,4385,10,741,1599,2056,3777,282,2678,936,1389,4899,1959,2957,1802,2801,2246,4662,1073,4784,2336,2371,2325,2017,4893,1022,1686,4723,4897,3466,3995,4856,708,4665,3969,4365,208,905,4434,3438,449,4296,540,885
45,2006,3615,4145,800,3018,3739,1453,4234,2788,805,4732,4631,4134,3513,843,3550,2760,649,2079,1810,2230,4008,1610,947,2237,333,4590,3623,1960,186,95,4871,694,4815,2098,4295,3784,965,1972,2624,3717,3118,418,3658,655,4081,2210,2770,1635,2590,3535,229,2426,466,1364,1466,1286,2462,3471,3115,4464,1307,1794,2783,2635,2546,462,495,3214,3922
46,2166,1299,3217,2581,4477,1160,3592,4618,496,520,695,3723,857,2526,1510,3314,2367,2109,1342,499,640,2252,3943,2745,2316,980,693,2625,1186,2377,3235,3571,4858,4127,53,4504,4349,3178,1607,2314,1338,4515,3009,4489,4075,2472,3325,365,3251,1713,934,489,2651,2929,1774,4047,3076,2256,4046,555,2951,3386,1911,1812,570,3841,452,4154,3050,3478
47,438,2390,2262,4299,94,2059,3596,4191,2914,4000,2855,3687,3068,3128,544,1448,4433,2708,2719,4770,4528,2817,3753,2879,1730,1595,4309,2628,87,2689,2188,510,468,793,1717,4078,4045,2285,1276,3524,1441,84,4331,3469,1843,2117,3628,1944,1089,3721,3548,2012,881,2746,2985,2574,2174,434,224,623,4808,3869,3546,696,710,2613,1363,3142,3497,1921
48,4697,1509,189,1177,1029,65,2104,3759,2282,1912,1632,587,944,4657,2782,2989,1142,3049,4016,2802,101,3261,3180,3472,3652,3089,1212,2208,3802,1455,2488,4238,3199,1414,2712,3655,4508,4606,152,2889,4111,1882,2395,1082,3953,2397,1094,532,647,1623,4013,2849,4147,2734,1308,4355,3273,2392,3099,790,110,1578,3240,2355,4577,3987,198,3990,2569,1639
49,3371,1771,1577,304,4663,1491,572,593,302,1879,3940,4466,4137,2251,4168,2305,1487,783,1443,447,3390,653,870,50,3515,3028,4422,4635,2159,1378,2332,2506,1239,4474,2714,533,1265,2509,4431,2335,511,4445,4240,930,961,3964,3501,1901,4050,3276,220,2885,4799,900,3483,3398,2471,3722,4150,2856,1609,1141,2598,2945,3176,2160,2052,3895,2898,2010
