,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,5332,861,783,4281,6837,4093,5041,264,6237,3940,3674,1374,5013,6907,4045,6374,7480,2374,1790,157,5342,4185,1804,2425,1847,4786,862,4471,3654,158,4985,7258,6113,843,3137,663,1738,1155,5523,6744,6882,4701,7468,6790,1416,6219,4127,1751,4837,5674,7679,7156,1196,1466,3931,109,1440,7665,6270,915,7661,3382,8011,2061,6659,1677,7573,3092,5310,3056,4552,2604,4139,2032,3313,2161,7190,329,6951,7958,2953,2471,7546,7352,3322,1234,3687,3445,5910,4672
1,7322,5698,6210,7844,1018,727,4925,3266,7498,2756,2836,1183,6055,1909,5701,4844,4795,3565,6134,1423,2522,6406,1253,3090,7676,5778,6141,5123,7494,3350,1999,2286,6555,6795,5839,5282,4256,141,3824,2956,5434,7017,4153,4830,1518,3840,7522,6531,5933,505,5954,284,1953,6090,3812,327,6014,6794,5339,7404,965,4245,1828,5724,1057,1307,6145,1858,665,3716,1599,5395,4646,5618,3816,2047,3040,4085,6793,7579,951,1239,744,121,7582,4000,1013,538,4030,6470
2,1251,5169,3175,2206,2886,3720,8075,576,2108,7171,898,3724,543,2064,8010,3100,4539,7718,2238,1803,2474,2370,808,3607,7490,3407,1415,4318,1443,5731,3139,3389,2689,6435,3116,3956,1424,3896,6443,4374,1071,4850,5028,4964,966,4292,7524,7516,1568,6776,2423,6223,4398,7102,5887,4138,523,3790,6285,5904,6493,3492,4418,7662,2518,7885,7777,1721,2079,6593,5953,3697,2294,5999,2322,6784,1517,5128,884,7952,1845,4583,1094,4634,3179,7891,1158,4065,2853,5949
3,1601,3342,4541,5734,5782,2434,6999,6296,854,964,5009,1870,3785,6865,2793,7895,5049,1081,3964,7061,1714,1648,3456,5499,2711,3922,1288,5103,434,1387,540,3158,3405,4609,7370,8100,2764,5170,6235,5386,5076,1137,2845,7338,3021,6841,2918,1056,7386,4329,551,3653,5821,7006,590,926,4793,6410,7801,6263,1342,5729,3683,5811,1271,1629,5886,6601,4189,465,4574,1653,6948,7843,7380,1245,1281,7919,4213,4962,1732,4324,3459,2615,7912,1871,4840,6243,1174,2172
4,3725,3916,5047,1084,666,4491,7549,5278,2710,972,6621,3261,545,1889,7077,2290,846,4544,2393,174,958,5864,1825,7489,4893,1184,6727,1223,4648,4501,7745,6585,4432,3351,6557,2627,4524,1904,2949,7648,1053,252,3558,350,4284,7805,5877,5288,8055,5097,2280,4976,3996,4641,4522,7719,2285,6638,5650,5098,5632,8037,7448,7568,6324,1602,4420,6440,6109,1454,6866,1925,3239,1796,6034,1126,4229,2755,299,6071,2913,3454,2246,828,101,7383,8078,4761,3183,88
5,1476,304,5435,3701,362,2464,6451,4877,4327,7267,534,360,6671,361,49,6063,1157,780,7846,7716,5850,5996,1759,2401,2491,1266,7057,2944,1235,6639,270,3808,7872,4629,4603,6596,7235,7570,7092,2656,1170,355,5823,2920,7140,6584,6833,208,2021,4835,5929,5113,155,878,3630,1752,5604,8062,7666,7769,4196,2680,1881,544,7874,8095,542,2896,7924,8029,7048,7034,4171,5126,975,6814,7045,5162,6104,5469,367,426,5785,1293,1896,144,4342,4813,1570,1683
6,7920,2078,202,2525,6694,5296,6662,348,7575,6379,7602,2031,4191,4930,119,110,7075,4157,6058,3552,7207,3875,6836,995,1988,890,4666,7479,3226,788,6692,6636,4125,383,1620,2157,7303,498,7302,4804,3205,7580,7544,4095,2207,1067,4642,7228,438,1076,7926,2895,6274,2707,5648,3775,2515,572,925,2855,6175,3050,7911,4620,1614,6667,3803,6699,7574,1267,5108,3807,5191,4062,764,5266,4886,3576,469,2878,7035,6693,5452,2455,1813,2416,4656,1430,245,6815
7,713,4472,4011,5998,3827,7933,5232,2917,3830,1436,4879,7363,730,3610,5486,1578,6899,5306,2980,341,181,2109,6556,4304,1860,3273,6765,1676,6190,6070,6681,728,6917,525,3611,2792,3287,1527,3523,5050,5614,1390,399,2909,1107,6265,7673,495,2045,8053,5465,7173,1151,2900,3542,2216,4789,126,7918,6377,5125,4750,7914,7615,5840,7907,6197,4857,733,1009,7294,6976,2996,1373,5026,1986,3589,1650,6035,4105,4224,5152,5081,3399,7868,697,5717,338,2847,5472
8,681,5941,1358,7079,2723,555,1025,7264,5577,908,3335,6849,6119,3212,2889,6708,1700,451,6926,5229,184,5677,4566,7831,4453,7977,6292,6903,2692,5594,4312,4949,3485,3098,2218,4113,917,2655,1488,3756,6921,1826,5946,5772,8019,5463,5004,6930,4626,2070,6112,4316,6630,1768,8076,752,3597,3166,1535,5812,5479,1885,3371,4026,5225,5206,2530,6215,1129,2646,4546,3126,2891,5739,892,6495,2336,6946,5458,1824,1989,5359,2557,3419,424,286,6473,7864,3511,668
9,7714,3000,7107,6340,4031,3202,6595,2516,1369,3613,2300,7780,650,1333,5254,419,2025,7510,5223,5915,5939,3422,7584,4209,7387,3216,1939,7083,7476,5051,7150,5082,2398,5468,900,2050,722,629,2347,6196,3760,7458,1134,5610,1350,2022,2722,6216,513,4010,2029,1075,6111,6128,4221,5005,7482,5313,794,7965,2988,1798,153,4299,642,212,6074,3393,4379,6264,4567,4772,190,3945,7103,956,6856,2326,4023,6688,4528,3968,4817,6281,6513,2461,2721,3030,5988,1548
