,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,5053,3217,208,4336,3737,2201,6511,137,5783,3892,3713,2127,197,2888,6113,1428,5879,962,3161,4279,664,5409,4482,2160,6553,5036,7697,3462,2379,7639,4890,7223,7674,3569,40,6692,3128,3262,5488,7114,7320,2467,7727,2456,6244,6567,3873,1643,2184,5659,6691,7115,1430,7729,7506,2691,465,128,4615,3341,3580,1314,3326,1673,3570,3560,1477,3336,7842,7274,6409,2484,211,6717,4680,7042,4302,6931,6753,6960,736,1044,1519,1729,5093,4172,7966,1211,85,3315
1,2532,7797,491,3416,15,6811,1530,3486,892,6388,5429,6940,936,1543,5641,1623,6654,1935,6206,934,5076,1721,2061,7276,6410,5971,5691,7651,6471,1998,3321,3319,4253,5613,7756,5442,572,3385,6166,944,6945,1954,4138,5961,6564,7908,3575,1679,1125,7641,4421,5207,5962,2857,3721,3807,1334,813,649,1309,7322,6631,7139,6138,7652,459,1651,7337,4207,1420,6990,2122,7844,2120,152,1906,503,8079,5128,7297,74,1066,5095,1634,2271,240,6737,8002,3410,4053
2,7054,7126,3645,5234,7488,1281,5675,3346,434,29,6362,5332,295,2289,7510,6090,2455,759,5017,4518,2863,2373,4325,4019,5026,3348,7184,2231,3690,2703,7975,3212,3063,2884,4609,5957,3994,2871,991,659,6744,280,5355,860,7839,2449,2910,1953,5306,7620,7980,5933,1439,181,11,5092,4626,5627,7974,141,110,4443,7743,6115,3818,7731,3804,4925,1827,5793,5847,7238,3812,3768,2090,4550,3682,5008,2840,6885,1984,5882,7595,462,2936,4553,19,7191,3357,2301
3,4362,4683,5634,5601,1055,7091,4103,5749,3283,2082,7439,4643,126,4923,6913,5833,1559,2054,7931,2528,2979,5852,3901,7934,1641,6670,4409,8038,5069,2543,6366,1587,4007,3238,5413,4420,7606,4594,7030,5930,460,1197,1079,6701,7357,2913,4605,963,3538,4164,2769,2369,6857,1248,4812,5628,2575,8066,522,925,2930,7577,198,6715,190,5368,2589,303,6713,7953,372,874,5889,2428,1646,1425,6478,4429,3276,7394,3754,2714,2101,2323,1229,5823,6588,1057,2561,6081
4,1336,745,7173,256,2496,2850,890,4349,1491,5237,7187,402,6309,4894,257,7058,3928,4914,6933,6988,3131,6267,7720,7747,1051,6448,1184,969,6982,3188,366,1782,3611,3085,6818,5231,6545,2903,169,3502,7802,608,4330,2604,4922,4200,1016,5004,5949,4480,5324,1073,2815,2753,5669,7086,6743,6612,1401,6617,3034,4404,2004,2188,1213,1505,1961,7549,5860,2763,6050,7700,7523,1501,191,490,393,5818,6963,4799,6951,1045,5517,7457,3640,7239,5672,4587,1750,5378
5,5902,2489,2363,6229,7292,4866,2478,1434,7272,426,4678,4948,4634,2245,698,4277,2628,4411,2105,2112,4133,3536,7245,94,1799,2976,7283,13,7022,5272,3380,2205,3157,18,3999,5482,4532,496,1124,5885,4801,5244,2768,3295,756,5740,3243,5678,4691,3180,7576,157,5357,1363,7129,4779,7029,3,5639,6439,3912,2076,5255,3064,7007,7293,4534,8001,544,6426,4378,1776,5978,3110,3822,5159,6509,1256,361,1796,4989,6131,2009,5900,6183,4170,4857,5239,7499,7306
6,4560,3699,2686,3395,6109,2797,3145,4810,4586,738,3029,1778,922,7960,4013,7444,5209,2864,5849,1107,441,6314,4785,6871,2562,5937,6882,1940,7947,2300,10,263,6917,7667,5648,3372,6992,1448,3252,5056,5262,3139,1368,3401,5136,997,4736,5780,4915,3965,5788,3607,5944,889,3977,4446,6549,7249,5101,6470,1546,1773,2385,2154,2706,3143,296,5861,1410,6781,3332,3234,6748,342,1557,3247,6782,7677,3507,6103,8045,4961,1718,2525,5924,2185,3680,2186,6042,4672
7,4460,792,6750,3458,6534,3078,4,5248,377,4945,3894,4358,3614,4490,1159,4577,3296,4258,407,3919,1348,7290,7186,1376,2479,4422,1006,7708,7642,2533,1166,7902,3005,2524,6665,4574,6367,1452,397,2735,5916,3587,2086,1749,4739,6327,5681,4179,5501,2954,5753,3648,6599,5521,5340,7060,1287,3049,7717,5296,979,6736,510,3739,1418,2929,5869,6546,6695,596,4216,5621,7530,6651,6977,7643,5003,4045,6484,1896,757,1802,689,6760,598,4835,8055,4275,660,647
8,7461,1188,4425,7704,7763,7779,6586,3313,5166,3596,3533,2711,7633,4431,1980,1263,1180,7498,6554,5981,1753,2758,7279,4450,42,1824,4308,5130,2150,400,3760,5687,1654,3599,1196,1241,5321,6304,8061,8097,7644,4688,7875,5458,2418,8080,5896,6252,7057,7665,4630,1806,7384,3378,5633,334,4030,4372,2295,2539,1497,374,3255,2328,3696,210,2971,7013,6965,1508,929,7224,1447,1143,4348,1393,1251,1971,1764,2603,1662,5620,3588,6170,7801,9,2697,6223,204,4488
9,5260,629,2251,908,5716,4483,7062,3621,77,3578,1939,1745,1499,5876,676,3518,5200,5060,4403,1507,4208,2964,4822,6026,2925,1790,6032,8091,3736,4356,6911,4398,202,5468,4611,2722,1981,2627,103,7943,4456,4517,6243,622,6157,3979,6856,7211,6498,1880,7615,476,5412,6181,599,5722,3551,7343,7150,4173,7760,1905,6762,324,2652,2180,474,2257,7725,115,3678,1504,2798,2417,2578,3813,2842,4954,6752,4862,6423,5462,1473,5842,7650,1128,6629,6558,4494,6969
