,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,2614,8468,3402,4584,8979,1133,5350,9201,6245,5670,4832,4037,4932,983,7434,8170,2689,369,8853,9113,5808,4938,8811,9535,2374,2789,7240,4834,5244,7467,2305,6071,7983,3864,2,392,968,2370,2227,5122,9757,2803,3191,1791,8730,9174,23,910,9042,1438,7566,9247,1750,1487,2075,6146,6003,6608,8902,3261,5279,1559,5698,671,4526,9470,4562,6744,7172,1088,8679,4033,9150,7892,5201,7599,2273,8661,5674,6182,7259,5758,2094,3171,6524,1151,9691,2952,4224,7035,6863,4047,7066,99,649,5617,7410,1919,3806,3296
1,3764,7975,4291,2841,8968,9419,1486,5443,2859,4975,8014,290,7997,1865,4750,5295,8277,9220,9426,5423,8173,7101,6275,908,9852,4253,2059,4662,9203,403,1027,1258,3570,3274,9508,693,7561,8067,7138,2172,7252,3444,5693,2330,9699,8562,7268,8065,2708,7168,8686,7511,8334,2739,2851,498,8273,5123,2797,222,3693,8600,5592,8923,7559,7440,6864,2690,126,1644,110,4368,2140,1680,2396,9545,2257,2108,8569,4553,4580,8120,4372,3785,9993,3211,9639,528,6429,4442,4951,4333,490,3055,4440,1406,3562,3368,4098,5433
2,3463,7681,4105,1599,3953,1713,8770,6682,9231,2553,367,6625,6425,736,5280,9427,8836,271,9509,7054,5256,8128,5199,1270,895,3998,3623,615,6973,2194,7878,303,4749,4298,4796,3837,8560,8413,9963,6041,5692,8987,8843,3327,4021,1428,8252,1147,6615,2507,641,9800,1841,6694,7206,1625,5492,7682,5880,4534,8330,2710,225,2232,8835,5872,3202,3054,1954,5964,783,2763,5091,8207,8952,5851,9413,3520,7964,373,9226,8102,4912,3344,2440,5363,7121,5415,7733,5377,6217,2180,855,7176,3742,4850,4825,5075,5277,2042
3,4095,5260,2615,341,1945,2657,5917,5627,7256,8945,2345,3578,1997,9514,3406,9754,9622,9254,9641,7753,3319,2371,382,7745,4625,5551,7012,7345,6256,8883,9373,4223,8314,1656,7320,5922,1894,6752,5611,5028,1166,3746,5850,1079,1284,1256,2392,5456,7725,903,8499,842,9922,4514,2745,6600,7024,5745,8148,1747,2178,4559,4388,5109,4383,8696,4296,1377,4992,2241,6856,3066,9345,6145,74,252,6046,4054,674,395,4332,6291,5342,1527,5037,3696,8885,3283,8020,2856,9007,6766,1672,7723,5498,7175,8345,7699,2209,7814
4,1732,3528,9943,8915,8786,4859,3397,4664,7128,1474,3420,6550,9106,4846,2848,6698,9407,8359,3933,9761,7119,596,5814,3373,2250,4897,1007,8341,49,82,8962,7123,3074,7844,2800,8201,1201,3072,7939,2169,2587,6879,464,4205,6465,6930,6237,9051,4737,7350,9793,3473,3490,7940,2490,7513,4653,2268,5257,8746,157,5400,6054,1030,1495,7295,3201,531,3129,8025,3403,4636,2016,289,662,2695,1977,3400,9664,9079,9661,2491,6836,6591,2894,7960,9257,7780,7882,45,7013,6254,4929,5561,4327,2721,6211,1564,7021,3119
5,2768,7595,2843,1789,801,3366,3788,7002,6806,5635,9792,2141,431,4618,2693,6021,8301,215,2043,4823,1204,3940,9804,2142,2813,2734,4043,7917,5200,8855,8518,6650,1453,6022,3111,746,212,8257,8021,7734,67,8538,7853,3750,8457,561,6950,898,9853,6171,5811,7078,2555,9085,9586,1940,943,7439,283,7789,4219,5580,459,7639,6733,4399,7931,2740,2865,1735,6193,6140,9810,6328,3722,515,9713,3743,5594,8596,961,1839,9538,7970,847,6302,4418,4407,2651,8602,4578,3709,7650,3861,9555,4640,6152,5110,8154,5998
6,4996,3661,3115,5739,6209,4603,3335,9701,30,3809,702,9494,1379,44,816,5118,127,3098,620,1717,6482,2586,7443,1093,9178,4927,8609,1975,6469,2256,424,7037,6652,5019,7118,7649,510,7304,2836,1737,8373,7504,8498,1900,2609,7766,6799,9000,3527,4516,9183,2475,4980,7888,2500,176,5292,9532,9080,3308,6676,5940,8013,2080,317,8506,9128,7760,1309,1711,9006,9550,3137,8315,8556,9512,1471,5184,8415,5816,6886,5713,1153,7332,541,4891,731,3647,7656,6737,7198,4888,7642,6658,1070,4799,6233,5431,5988,3931
7,820,486,5925,2637,5281,7193,3679,8159,7538,3215,7986,387,7861,4357,8153,1000,7938,4348,6666,8713,6665,7374,2883,7358,7485,7307,9558,3109,4370,2053,695,3548,344,3289,8080,7904,648,6898,5049,748,7249,948,216,2452,8593,2423,7264,8232,6500,8166,7721,6050,1790,9687,919,795,174,250,2493,6526,6669,5915,9356,9826,158,2054,5830,1292,3942,4827,8053,4380,1194,9755,8280,5522,2598,235,2563,6922,8867,4942,8984,5907,5496,7155,2131,4146,5258,8160,6415,3077,7183,2559,9952,3541,6509,6157,4285,3800
8,2155,3950,7795,9696,3505,6561,2456,9887,7735,4447,2554,8179,1145,4742,159,9418,327,3876,2873,5429,1227,592,8882,4679,963,9350,6555,8383,1113,6928,6722,4710,7610,3990,3198,2791,8975,9928,4382,8896,6412,7553,7799,393,2047,3613,3022,2343,236,2847,7771,545,2309,8767,4410,9554,9954,6704,989,6790,2991,1370,2465,5329,2632,1726,5840,6116,9219,8847,3437,307,9647,1295,7430,9466,7154,8666,3047,647,5859,7233,6893,9678,4856,9392,1206,814,8754,1447,2951,4154,2308,6554,8921,6447,733,221,4738,8439
9,5891,8209,9145,7317,1163,4482,3554,4847,9515,9397,1981,9363,9636,2299,7669,7067,8163,5781,9998,6149,9715,6348,824,3016,942,823,9673,4746,7375,1578,241,6606,567,9534,9105,2070,310,479,6935,61,1351,8461,6143,5065,8650,2258,4195,1019,8140,4026,2467,2636,1999,4969,9744,6715,8724,691,4082,833,1267,5733,2613,9626,4024,3311,243,1884,6820,8033,4565,6941,3683,5129,8071,7751,1060,4467,6969,2844,5817,7360,7806,8075,9819,5351,2755,9248,1874,3270,4772,3789,3708,1539,4849,9875,1869,275,406,7817
