,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,7022,3181,3092,6272,2901,6439,981,1195,2069,5720,7979,8370,5774,969,2550,8517,8839,7962,7739,4760,2217,7633,639,5286,7383,1210,9329,5711,446,3353,3755,2578,9439,6032,1039,4120,6331,6056,7512,7194,6477,4529,6110,220,6379,6449,939,8951,5466,4112,2743,7548,3981,5987,4720,1469,2505,7785,2015,1788,6862,9026,7743,7562,3239,3346,7629,4132,768,3704,2958,7496,9958,2963,6976,6843,6962,3139,9213,5325,3939,9839,5467,1849,967,3438,1120,342,1294,7702,1196,7967,8639,6584,6889,6168,1339,7536,7231,4933
1,3814,8635,1915,5057,4835,5834,7427,5544,5613,9176,5034,1057,9835,4517,57,2887,8231,3305,3306,5134,499,9490,6534,5120,6707,7144,4564,1159,6471,3645,8657,745,591,509,2344,6366,7606,7490,6857,9256,5478,4457,3023,8857,9017,6672,4773,994,9240,5311,4828,5344,1657,6235,985,9657,9282,1480,4002,6757,5067,8999,3151,1584,1257,457,6130,2068,965,4265,9571,9002,1457,4144,4880,2393,3540,144,6547,744,1621,6657,7657,5588,976,3707,5084,7769,3317,8761,5742,9659,8063,6377,1177,9024,6544,6548,5008,3390
2,4766,1628,8374,185,223,7388,8247,89,7271,5144,9986,4642,5513,7578,8505,4699,3418,7239,5298,3108,555,1601,447,962,8871,4779,9406,5147,9796,7531,729,8980,1397,2670,3511,1323,6363,4895,6538,9388,3120,9196,5365,5164,1563,5226,8048,4211,2766,906,3606,8874,9890,7236,3936,7378,5116,8625,9814,7275,8879,4305,84,2929,7380,467,9185,6216,386,8295,600,1154,2691,2007,9496,2773,9973,5520,5636,6788,6433,3955,4647,8395,1135,309,5063,9283,1808,3313,2326,155,5608,4300,9872,5869,5941,4875,4628,1866
3,7875,8682,7401,2629,2158,9431,1901,8872,3908,8822,9868,7178,7630,5309,6492,1483,3869,8105,2225,2628,1426,786,6035,8623,259,3000,7900,6702,475,3314,2659,2410,7419,6960,4469,5133,6311,3269,4236,5518,4717,5357,8798,6933,1466,2932,6506,7376,3915,7473,8108,8238,2048,9191,8756,8325,5678,7509,4997,6827,2208,3442,4062,6641,9436,2533,1836,1623,4020,7421,2352,4358,9162,2704,3470,955,1311,4022,7409,8083,291,3553,849,1880,2611,4430,6444,6772,2602,5339,7728,2686,9066,2642,9728,2363,1023,6849,3648,3978
4,3849,8926,7737,7288,4128,8023,4752,152,970,9546,4579,7152,6810,2384,3776,977,5787,5148,8265,4477,9909,9352,1530,7752,1968,5484,5943,147,5897,655,8553,7343,3621,6393,4881,8131,9552,5205,6813,4152,4913,3474,4675,6154,9504,1152,6724,8570,7422,4462,249,798,473,3694,219,3672,9340,4455,9031,4654,1755,5919,5402,1430,9994,6049,843,6528,6533,425,4596,8552,6822,2247,8930,2449,4063,2431,5395,452,4198,5458,3649,677,8594,8022,1107,2387,2291,7112,163,4489,9154,6403,1049,6847,7428,4343,9343,4879
5,4446,3996,1038,365,4915,417,2772,1627,5099,1436,2086,4972,3819,4778,7082,7993,1115,2597,6155,9038,4623,8833,6,3421,628,3928,3333,81,5356,6045,8924,5216,4000,8044,2930,894,9127,9164,579,5983,3612,9111,7199,2024,5802,4857,5289,3233,7171,1860,455,9710,5224,5803,6360,2987,4819,1399,8824,2569,4232,930,8519,3424,1187,6430,7881,8236,5920,9326,1237,7915,7587,5934,9019,21,8019,8907,6380,2752,9864,493,2389,7466,8976,1876,384,6246,9129,8752,9291,2337,8497,7978,7926,4862,4364,7090,5836,7269
6,4560,8966,1058,79,6299,5717,835,6214,9638,1792,167,7884,3980,2812,7848,188,2727,17,8773,7195,1521,4948,9095,6405,9962,4213,5394,8575,4269,2839,4585,3443,2835,3203,405,35,1708,7174,4169,7413,8848,1517,1265,4042,9485,6228,3530,1393,2702,6055,5686,2531,2660,3226,2388,6353,3048,2980,8112,9130,1613,7474,1974,7399,8714,9284,8378,3018,4360,3043,7505,4961,4425,8603,6760,9082,8176,9675,8515,316,5804,8382,5825,8082,3760,7442,4234,2936,5388,2489,8588,7747,9787,1561,865,3816,8759,1687,3073,6431
7,7147,1922,6442,3910,8355,1498,7922,4703,9670,4680,3412,2658,3281,8474,3349,7258,8122,9811,679,5536,279,6660,6279,5221,5130,6277,5174,8722,322,2199,8362,522,667,9322,4522,3309,6679,7522,2608,4053,7563,8970,7159,4345,3282,4503,9544,2765,129,3848,2675,9479,9139,2122,7865,3254,2722,2829,6181,3268,3796,6823,122,9378,8950,2223,2058,2186,3841,9120,3433,8479,3135,4914,3322,9359,2776,9609,7602,2922,5679,5160,9679,411,9997,2415,2067,1357,6059,2295,8646,1122,1176,8698,7379,3432,7588,2164,2079,4299
8,2488,4768,6725,6986,1156,9488,5898,2033,7225,413,8898,1488,3597,4687,4688,3513,2010,7868,3113,5113,480,3988,6029,324,8559,913,1013,6888,9309,9513,7514,5446,8441,1224,6053,4619,3213,1817,5688,6688,1682,9736,3440,8777,6082,1864,8544,7315,113,2822,713,9288,7362,88,8484,7436,313,888,194,7664,9688,2911,8026,6721,1054,2913,4308,9204,1753,4968,6574,5960,7113,4843,7290,7190,8524,7088,1313,2840,3688,8488,2445,4470,9888,6248,8113,5755,6361,5041,5999,5107,2261,3297,9923,688,802,6349,8054,4113
9,971,1693,9537,4711,1949,9644,9645,4365,9237,9170,3845,3842,5846,6759,2198,1408,8766,4614,2135,3619,156,2874,7891,1725,4075,2202,5861,6605,9217,8094,9232,9908,7429,804,8480,556,2397,845,831,3180,1356,5039,7435,3697,2590,8204,678,2603,5519,2756,4459,6736,1727,2293,8605,1845,87,724,8156,6274,4536,4985,1606,5185,6320,7676,4649,3906,3396,9505,3932,5387,3843,7634,9451,1784,9693,5156,7227,6811,8508,9156,2870,4045,756,2274,6826,8216,3095,8986,8956,7331,4445,9845,2742,2037,7169,445,9411,3156
