,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,8199,976,251,4051,262,6932,4975,8279,2873,1961,6745,9704,9811,4189,2722,4149,4087,7993,6263,659,7605,8537,9488,8019,2647,6460,8709,3847,6622,4800,8817,6892,5598,764,2027,1861,3282,2652,6863,4845,2238,522,2068,8049,1600,7024,8755,2071,2897,3668,2060,4918,7522,8722,9955,1259,4789,5143,734,2462,7804,3398,5462,9667,1698,6021,1422,4523,9785,8470,2580,1355,6201,7179,1960,8421,5679,9440,1588,683,8190,7904,3564,2810,6406,493,6127,5213,8198,717,6388,1166,7462,8174,3191,8734,8510,5142,2413,4040
1,5752,3923,4021,9800,7244,4546,2115,5765,5448,7378,7718,679,5426,2361,919,4217,5494,1907,9333,8376,6038,6007,913,7452,2936,2239,1718,6544,4030,4498,2755,7706,7679,7008,1686,4207,4482,6100,2582,3798,9598,2596,9727,5983,7609,7925,2292,62,9339,586,4553,6763,6031,8757,4074,4082,4822,4923,8575,2612,2414,4223,5892,1048,4679,5917,8003,4564,5521,2746,5153,6311,7975,2208,3247,8359,4445,2374,9448,3159,4337,5289,7279,4196,4849,1112,9796,5906,564,4777,9695,8033,4706,7060,752,1013,841,2474,7316,8660
2,7654,6249,3700,8989,7628,3703,4287,8201,5116,9049,4931,4134,1155,2669,7743,1257,6187,1641,1606,9921,6052,2672,3957,2950,6683,1632,189,9242,8379,8392,7076,3567,8270,3850,8821,541,8218,3476,852,3773,902,8760,702,3018,23,7477,5109,5628,6798,6097,394,7110,2807,207,5904,7262,6099,6182,9729,6027,4919,4672,2766,6396,639,7567,6486,1678,3651,2043,1524,7489,8955,1058,5373,7363,3775,7241,7959,3438,9078,981,1446,8220,7848,3065,4352,8792,1354,5021,7965,3574,4324,9673,7829,4871,1393,13,6651,7961
3,4068,7616,2585,4969,4367,3268,5356,9570,103,9235,8505,8584,2832,2325,6677,8027,8366,8545,1124,8774,128,5277,9768,3298,7236,7813,1177,86,4220,5076,6635,3732,1244,8895,5838,4753,2101,3871,738,2522,5323,5451,6026,1477,1469,181,8397,6643,6627,5358,5072,2025,2072,851,8729,1439,7479,5014,9256,1337,8128,5346,9553,1569,7952,1305,4976,869,2136,5805,2428,9877,3664,9495,4839,8683,4402,9383,4010,5385,3818,3446,5329,2666,2156,9459,8293,3867,4042,8953,7710,3588,7994,231,6849,4895,5551,4957,6399,512
4,8352,793,5993,4486,5734,8374,8356,6108,897,6916,8026,3681,2791,617,4377,7921,1273,5830,2794,2536,2529,4647,8185,1664,7687,6033,4086,4965,7755,9051,1804,7402,2237,9460,4860,2298,2762,6316,2378,2117,1942,585,3583,6004,2935,9663,6121,6280,9451,5693,1714,7005,3295,148,8458,3485,9289,9266,3210,7266,5937,8643,3169,651,888,6600,6107,1025,2555,5878,8488,1398,4887,4532,6679,9778,2634,7204,8092,7572,8543,3189,5523,1294,3294,5827,2103,9996,2601,1997,5207,681,8879,9671,4956,4038,130,4520,9028,6372
5,8301,5230,7403,915,5672,5991,3049,296,8864,3197,3671,4916,7505,8262,1418,7893,781,6424,5644,5404,2161,3713,5478,2061,6281,4440,2793,9606,6547,9098,1706,3183,9648,5833,6288,3523,210,5460,8058,2155,7361,1924,6732,8613,9033,6330,9047,1324,6906,5922,9886,5688,7629,4754,2773,1685,5849,4239,6020,8072,5066,71,1931,9998,6901,3520,5990,3435,3291,799,8951,689,2473,3600,5609,8806,4043,6573,3196,5166,1285,9177,1040,5349,6758,3605,4948,9221,1883,5742,4078,4693,6261,232,985,4582,9432,2994,6028,2784
6,5321,8840,5826,578,7421,3566,5439,5253,6319,1159,1775,8286,3880,6970,2643,662,2695,5127,9941,4642,6344,7617,7315,8448,2082,4349,3484,6239,3007,7395,8913,249,5788,7674,3554,7969,6172,8973,9193,8669,3518,6979,7861,9153,2735,9947,688,6941,3264,5379,7138,1225,2776,1793,4533,5193,3389,4192,4286,9155,6475,3367,6591,294,2884,4645,4654,9067,2426,7356,4540,9904,1778,1344,3625,2902,5359,9512,4227,4462,1019,1984,7267,6806,804,9905,6538,4982,958,2254,2153,1975,3153,3001,3911,7702,6612,7885,1279,4528
7,4153,7643,6317,9527,7287,4950,9096,269,98,9999,552,8662,9227,2646,4224,9697,5529,6813,4131,6374,744,3234,9885,7465,9188,5070,2705,1724,9441,4555,9986,7528,6870,4148,4585,358,8428,8954,1566,5542,371,7232,7,7423,6897,1910,2787,7261,8153,3726,5429,803,5220,5108,239,8456,8066,7624,3993,1927,435,3103,2353,2502,1959,5059,9728,3684,3441,7147,5854,5019,7389,2293,4816,1662,1253,4814,220,3310,9365,5274,8340,2971,7303,3012,642,9593,9943,7237,3231,876,1174,1920,3883,595,9472,1697,9046,6633
8,5057,1595,3744,1596,2485,1668,2429,9828,6456,813,4335,2877,5483,7473,8786,6773,1878,2279,8553,5261,8214,2235,6303,3986,3073,7765,2409,5254,6983,6397,3303,6345,2444,2011,4677,5905,1981,7019,7140,6553,948,8467,5441,9077,1663,9939,166,4661,2408,5706,8041,733,8303,7340,3066,7174,2303,6759,9195,3055,2000,8063,7097,2879,3942,9094,635,412,3401,6158,5173,2785,2865,8527,7045,5063,1681,6877,6807,4954,8945,6772,8800,7990,5994,4144,1994,4460,4147,1757,9520,5285,9457,5479,8726,9644,188,3573,2247,1659
9,4926,5808,2488,36,6499,3064,7780,3099,8444,5383,7907,8568,6241,3133,292,315,7598,4309,1293,6760,1934,5856,9431,3025,8150,2544,6412,5212,7460,4426,6210,3755,8741,9025,58,5506,8587,9954,4662,6875,9258,5963,5603,4790,8845,118,2179,4752,2931,396,6130,7270,1941,5885,2961,9020,820,7087,1887,2858,8184,1867,7454,8478,2372,2135,5987,5416,203,9178,8601,9740,7579,7900,6333,934,6546,5798,2789,3826,8240,3828,2998,2517,3409,1891,8244,1076,9689,2177,8502,4605,1101,3220,6559,4154,4856,5570,1740,1894
10,6987,990,1733,5956,3473,3299,6898,1197,1521,787,5205,9911,8920,4348,9881,9525,7696,3039,3990,1699,4254,2860,2817,9292,446,9043,6039,3157,6607,8247,4738,3151,4294,78,547,7085,34,9797,289,9273,9613,3908,1746,2022,3643,2019,9494,2864,5040,5340,5139,4427,6837,6583,3714,479,8567,9322,6913,4718,9677,3524,2243,9668,7198,941,534,7442,4170,9265,8018,7583,5107,3078,5114,8022,5050,3036,3096,9310,7371,1703,7480,6676,696,9917,5422,6159,191,7649,427,671,2767,1842,9891,8023,3545,8299,7164,590
11,9542,6812,6022,9735,1794,3437,9351,1109,994,1869,8696,1420,6922,9603,8769,4562,6895,513,7208,1436,116,4687,1832,5528,8313,5533,6170,8677,8040,4016,7819,3353,612,300,7841,3575,4588,8590,9197,390,3387,4487,3819,7853,9356,5881,1766,1377,6115,2830,8110,4974,2790,3959,2220,5997,7020,6146,4703,9995,3839,5191,5785,1047,3202,2040,5585,815,7231,9906,6605,67,3241,2343,3800,9558,2434,5710,1493,5077,2939,7067,1077,199,8469,9851,1438,2410,9503,607,7321,5701,5307,4997,7777,6141,8164,6259,9659,1544
12,7942,2402,6001,7334,1789,7621,2530,5051,4361,1879,7416,6279,5325,202,7311,6882,254,8865,7728,5715,7470,6638,8481,2459,9529,3777,1448,4893,8226,4116,3384,7631,1877,2056,6830,3450,8117,9401,9299,2418,1563,3351,9109,6584,1702,1331,8877,698,6702,2509,2010,699,3981,3954,475,6750,8805,9518,5167,8407,6639,1358,4388,2763,5093,6833,8522,505,469,6867,8106,6181,8692,3033,2398,1233,2477,9763,6470,2087,3467,8813,7980,9478,2770,3542,9438,5304,112,5597,1366,8990,4733,7413,6960,3516,1783,5280,2918,134
