,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,492,7694,8818,3461,8577,1538,3398,8677,2791,666,8166,8334,8651,5343,6381,1625,7046,9226,6076,2652,9739,9083,390,5693,3963,8140,2454,7362,5164,8356,9251,7919,3519,9347,4197,4871,5193,3114,242,7776,48,3772,1971,6431,47,884,5002,4306,9484,4722,1520,5898,7136,2523,7950,5637,6914,8912,7169,2329,6437,9216,5308,589,8931,2981,9084,1064,3425,981,2491,7268,1138,6125,2931,7189,2461,4648,8474,1250,8759,2644,3788,6986,7287,8936,1424,169,4280,6225,1802,1502,3089,5541,5868,2288,441,3376,7441,8173
1,4454,8332,8547,6720,3003,7401,7747,5411,2179,6132,4941,3873,5528,5195,6114,1427,6794,1306,3833,4867,5274,3567,9212,6557,5739,5872,3969,8147,4241,2724,3605,8138,4590,2742,6443,9962,2412,3028,9625,4643,2389,4786,2072,1663,3700,3895,9808,5918,2025,6746,6733,5723,1867,6632,6692,4087,5603,6295,8078,6322,8603,3011,3678,5446,9427,7579,645,8629,8570,5352,260,1510,3723,5652,2091,7637,6267,5554,921,4019,2193,2020,5014,3431,3591,9530,3230,6689,35,1527,1695,2889,3629,1652,9727,7816,7031,5650,2116,6683
2,4170,8143,8258,7344,6392,6346,924,5510,7820,5460,7657,4178,7758,6575,4354,4098,4,2258,4538,9511,3042,351,3716,8486,7152,1196,6423,3117,4909,7221,2220,4385,606,910,7777,3095,3350,5919,9931,1603,8777,5953,5976,5368,4912,8781,2495,1102,6631,3561,7558,3210,9205,9708,4330,3377,9799,2213,1016,2857,1636,4448,3345,7886,6653,6274,5025,8709,8079,8141,6009,1876,243,5552,358,5126,8415,6681,805,8765,4736,1113,5848,9943,4077,3391,3234,982,737,4878,1889,4294,7643,9563,2545,5060,8247,6044,7243,1021
3,8025,8104,2814,3127,8821,1467,9644,8891,1140,7737,2315,7931,8449,3746,4159,4575,3125,3760,7723,4630,4945,7692,3458,5271,4328,3745,8198,1401,9412,8726,3699,3288,7943,1640,3987,4235,5355,2289,6376,2076,5684,1239,6218,4028,2559,1348,997,8531,5455,41,9137,8160,7205,2862,5461,3136,117,2447,4883,7606,1476,1631,4826,3581,962,5597,9987,30,7887,4921,1561,8144,8199,8081,4943,6036,7322,7358,5628,4858,9257,8315,6018,6229,9190,7067,1124,1829,4262,5083,2334,4848,7767,1105,5295,4137,7292,4199,5203,1107
4,8264,3441,7573,8563,6290,8899,2779,3889,9631,1878,726,8429,2331,3602,3500,7969,3121,1838,3628,5654,9571,1745,788,86,4554,6874,9149,2185,8722,9961,1072,9033,4742,62,4443,2695,8244,8579,9312,9847,5210,6923,613,3081,9826,8097,1576,9742,7722,4639,4907,891,7578,2174,9097,6024,2372,7888,2172,3206,5724,7166,416,998,6182,4738,6988,932,1267,1185,1251,2685,5774,3768,2162,7677,2788,4172,9932,720,6400,1665,3429,1300,3713,5571,7378,5307,6534,8325,3363,4213,2757,8935,9073,763,8490,7678,3816,7408
5,196,5593,8362,7040,9320,368,188,2729,7300,7320,5048,8211,4251,9364,270,3004,7155,3798,8515,3236,2204,6577,64,6156,2234,4401,6673,7194,4839,807,9022,7335,7044,6538,1458,7541,5413,1906,7025,6489,497,4645,1337,8477,2397,4003,8133,3100,4761,7921,3980,1834,1599,1110,3229,7601,6875,1752,8297,5595,9300,9569,772,8232,6563,3115,3727,3522,8256,2328,4352,6607,2630,9868,2014,886,6466,7473,6241,2505,8871,2390,7526,1278,4459,4861,9260,6259,3190,7518,3660,9617,4619,7602,5212,5961,4423,553,3168,5866
6,2996,2517,1261,939,430,9208,5066,2147,9375,1998,6354,4768,6797,9760,6862,1951,398,2875,9379,2102,6890,9078,7670,8783,5773,5747,6248,3178,8497,2093,27,4716,393,8075,823,2995,7535,4374,5811,6206,8835,4379,4433,7198,1068,7787,1860,9497,1304,2777,8822,4765,1766,9542,5886,484,3662,7047,2809,8060,5266,3626,5177,7354,1264,8707,4038,157,672,8642,8794,9351,1313,7970,4612,1035,3448,9746,7923,6330,9659,1621,6718,3607,8858,6789,9857,3496,5680,2385,322,5167,5283,6885,9889,2812,2332,5422,3676,91
7,8277,5972,6117,5609,9707,6650,5330,6029,7277,7574,8066,145,9982,2223,5559,838,2860,3989,1217,8307,1069,3137,5394,3688,5756,5162,4493,7638,4707,1480,851,7022,1759,3851,9782,9758,7679,8951,241,4050,5940,9744,5629,290,7125,947,6759,8288,9732,642,7101,7585,3751,5799,4091,3813,429,6628,5697,510,2396,1844,4541,9562,5591,7621,2275,2462,54,9498,5589,6934,5452,5259,2504,2873,4511,7191,9736,3846,268,5360,2317,4725,7542,1940,983,907,6725,9267,5293,1719,2906,3295,7005,8702,7493,4932,5405,4831
8,9775,6722,4656,1205,4898,1179,4947,4674,6258,342,7104,4237,4931,8599,8483,3910,6802,3075,204,3690,3180,6047,6528,7192,5268,2060,7036,5987,9844,9005,8615,8189,1919,3606,2409,9940,5372,1491,4169,9788,9343,913,7501,2184,3300,752,3310,4593,5726,4316,635,8698,9173,7968,2839,651,7833,1303,9840,9532,2716,4112,7248,7298,2851,5600,4721,2330,9270,9585,3785,1421,2001,3261,7808,7480,835,2343,1236,3994,7669,8004,9946,1220,5064,2229,7589,1691,1163,2160,1993,9526,3308,1047,8099,2159,8636,1459,7771,5676
9,4041,8388,1187,8529,5689,1448,3033,508,4562,8902,5856,6852,7339,7366,9652,6406,5727,3307,732,8250,7130,6786,4388,2392,3199,7230,7288,8896,9423,2986,4497,4553,6327,16,330,1259,4863,7196,3091,5224,8749,9316,1515,4027,9737,3150,4013,1549,2450,6353,3172,1046,6139,4739,2531,6901,8491,7187,6155,159,3691,3379,7458,5606,8565,6428,1358,5877,4209,8072,1641,1181,3029,3331,9895,2909,4585,887,8723,1512,688,7898,9065,1901,1673,5429,7010,9179,2057,3032,5386,6748,6838,1620,5110,3769,7249,6699,5123,9013
