,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,8866,1378,8677,1605,655,7115,3073,1992,6951,4207,9924,4913,7436,5934,9971,151,3845,1249,1912,6384,165,2183,1197,7796,2959,5809,2889,5816,8212,9078,7495,3710,3327,2911,8370,4083,2086,2121,5952,8542,1226,2255,7288,9596,7517,3565,5767,1786,8185,3059,9158,1405,9373,9122,5837,7397,9238,3849,5459,5535,2951,9886,6785,6842,6783,5730,8444,5926,6844,1079,4716,4988,1966,5667,5474,5948,4409,2505,4671,6375,1468,6744,4763,1840,170,9850,7484,2314,1525,4077,6869,6915,4627,2549,1423,2367,731,8832,5680,4277
1,6019,1849,9124,7486,7062,8818,7918,2848,5483,5399,7653,5376,108,6682,1647,1354,7471,3932,3749,7357,5795,9757,506,5810,6350,20,2518,6795,1915,8652,1083,1998,9161,228,1438,3738,9401,8404,9086,6746,9785,741,9099,214,8672,6696,3691,3807,1658,595,9339,3257,8381,8802,7961,101,7874,8750,414,1030,2934,7038,9505,9823,1590,4243,9646,7101,794,7879,950,1196,4712,7375,5363,7507,4793,8518,7492,936,3925,3110,7103,4924,9585,2051,9954,7480,4244,3221,2501,1801,4467,139,117,1448,8454,3454,4471,603
2,2575,9498,2669,4120,2515,2816,4347,398,3335,1901,388,7191,6940,3074,7650,9538,6071,6321,6282,6255,7429,5514,6689,3889,1120,4657,4163,1190,3804,8996,662,5510,1571,784,6609,1808,8113,1975,8742,361,5250,9497,6424,1022,4488,8716,3510,9248,7729,9385,971,2645,3535,3434,3089,8003,4017,5465,602,3357,9649,6029,4106,2454,279,9213,9737,3412,1147,3635,8084,4898,3420,8598,401,5152,8062,7403,5575,6738,5550,4169,2415,4928,2571,4305,7905,9952,8437,7916,7032,7227,6070,2517,5338,6577,4497,759,6968,9068
3,4151,7753,6871,567,8122,4062,8235,8097,9962,4189,6171,7587,1084,2737,7789,1492,1356,1955,7105,8691,1039,413,8523,2459,1237,6237,6622,8268,4226,9304,2490,9222,4754,1309,2368,2265,9569,1839,9261,580,3662,5886,2597,6439,8709,6655,8049,3400,881,9131,7831,7734,440,5280,6469,8095,832,1047,107,8044,9898,4426,8599,1518,9429,2906,4447,6807,6634,5766,4071,236,6049,1577,6836,6332,1787,6278,3659,4102,6604,8778,1729,4041,8480,8968,3262,9591,920,531,4410,8536,918,6592,4923,6849,797,4117,6859,539
4,8472,3512,4556,4866,1564,6843,2665,5143,8828,3379,250,3501,3344,742,9502,7307,9104,6882,1041,9875,2180,8218,9449,8654,4727,4802,715,9443,4297,3698,5357,8153,3085,9879,2396,6657,230,1268,7585,2860,7562,7672,2381,1751,5276,5076,670,9,6166,911,9733,7494,5337,4336,5085,8521,6731,288,8900,7894,1172,2390,5102,3413,7196,6702,6556,6354,533,6972,1037,1347,2833,2268,467,4203,3208,15,5591,8838,9157,1504,3127,7858,2533,4759,9021,6086,6584,8901,8498,1313,3405,1259,6509,9797,9751,6094,8136,2739
5,7266,718,4917,6047,218,3432,3948,6366,4406,2157,2528,2831,1559,8642,7694,1322,3317,1294,2891,1018,4200,5813,1996,48,5691,1150,4095,1043,8602,8816,114,3968,5995,9618,8869,1067,9075,6637,5253,7704,9288,677,6697,7195,3480,1482,9983,9917,5151,7371,9317,9216,6791,7757,8063,5012,8220,2197,2142,2210,6017,876,9331,4790,3743,7321,1662,8883,890,6813,9839,1793,2622,8554,2091,54,7981,2249,5005,4876,3708,8988,65,7779,4152,2403,7949,7100,5444,740,6683,4824,6151,9100,2200,8774,5604,8727,3542,6236
6,7687,5677,2264,7131,9490,3446,6987,3816,8176,4399,1697,7374,687,4128,2470,5484,4051,3777,2072,4609,4673,2050,102,5970,5080,812,3271,6043,4449,2469,8491,16,6460,8969,4395,8607,9844,8461,7424,200,3929,9866,5860,9940,7884,6234,8735,1677,4607,66,4729,8755,8955,3851,1994,4080,518,7722,4822,6207,6116,6453,2784,2283,5865,8098,6730,3620,9994,9523,4719,2588,4198,2492,3202,4833,4130,3730,1238,441,6221,9742,7069,9178,7996,554,1325,5884,318,390,7510,7611,2799,8478,1453,197,7420,8842,1861,8526
7,6571,1027,2081,1008,5343,5436,5292,9263,3280,4961,5797,8270,9420,2497,3965,7850,2980,9767,6386,4808,2120,939,1551,7935,9055,7787,5345,3374,5702,9168,4570,3197,6832,519,1629,793,1461,9860,9141,136,4713,1111,7708,5602,577,5362,2637,9135,1054,8882,8619,5203,7762,7728,2319,5477,5243,535,1765,2795,8090,1993,8714,1154,9606,1742,5765,3237,9980,433,341,5160,4978,2612,6060,2960,7311,4459,302,2105,4985,5825,8019,1001,3381,5762,3653,8206,8388,7205,9008,9573,2119,9736,8368,6999,1020,7900,6916,3641
8,4580,4703,1505,7608,2323,2362,5396,8915,8056,7460,378,2757,8974,4477,9873,7162,7315,825,4700,447,609,4496,9020,4592,9194,5852,3772,8462,5148,4234,3003,3548,5955,8676,9116,4175,6331,2237,931,6238,207,287,1798,4536,3809,5003,3453,5368,3974,6566,2191,1785,5818,6284,1848,4248,5208,7770,9489,4620,4210,6107,9699,2937,2609,4492,3905,7336,5962,9514,5354,4313,7814,1949,1292,2192,1800,4191,5064,476,7571,954,7169,5986,2890,8718,983,8935,2999,9375,6779,9826,4448,6098,3704,5196,9438,7139,3099,7860
9,2846,4005,4381,8641,7383,8902,6064,6240,1648,7087,2097,9504,4745,8018,2449,2524,4009,1886,5356,5341,2733,7711,2687,6595,1160,3978,2856,5652,2358,3435,9643,2363,7290,9309,5801,3076,5802,5922,1364,1621,1318,5299,8177,7771,6458,8,4825,46,8629,9265,6982,8770,6708,7939,4920,643,8848,9684,5953,5947,8229,4219,7093,2711,9815,4429,2896,1493,6433,6533,2364,8397,50,7833,4441,1279,6245,1192,7049,4322,1743,5300,1137,4557,6862,477,8060,7308,2139,3437,3230,4674,391,8868,1919,4831,8314,189,8251,8668
