,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,6470,6805,3217,774,8539,671,2016,445,8148,9291,1399,2976,7996,238,3051,6497,8112,6629,3046,9756,7286,4159,2155,9651,7210,5426,6110,1019,750,1721,1930,8328,7197,6876,6530,3992,7783,4012,8542,6703,8438,6368,8873,3833,3214,8837,3209,9345,5329,9196,1757,5908,9051,4854,6135,7319,7895,1814,7712,153,9461,2895,5314,5040,3189,276,1463,3795,7183,3937,3292,2422,492,4657,6855,6635,1631,3527,7234,3471,7454,5432,5502,6044,3060,8248,6637,7152,8355,921,1654,3020,5260,5026,742,4074,1365,1926,3275,9438
1,6555,2315,5387,9464,6,1664,3993,1150,7340,657,610,3561,7846,1015,8136,4176,2207,9645,1891,9523,1898,1070,3403,2503,1998,6705,6852,2938,1975,1200,9644,9621,5093,4186,3960,7377,6740,9712,6574,3583,1368,3153,3961,5414,8212,2660,7099,8696,2731,8486,1459,7032,4958,6119,1422,1986,1057,2710,7695,2468,7277,9620,9986,4987,8758,46,5718,5474,9693,5762,3521,7708,3460,3626,6230,6659,9558,1945,1203,6654,776,3588,8742,7727,5535,9797,9353,5521,219,7383,6476,964,9068,8443,49,4075,7819,4154,2647,6970
2,7465,8556,3438,3468,4980,8067,7837,3331,3603,1255,5792,3116,2091,8506,1872,3413,4607,9118,6161,2634,5678,2469,4281,5787,2601,3431,215,8175,5693,2327,9336,3635,8786,7337,6810,1685,1400,468,4459,5765,6533,6231,9992,264,1881,9139,2988,2947,7735,8650,1997,8512,327,7937,4946,5739,2138,9491,5715,191,748,2985,9151,443,7260,5394,5232,5700,7880,962,9426,6379,1649,8760,450,8657,5476,1095,5338,4776,5245,5543,7749,7983,955,5345,9654,4542,2585,7678,1663,5072,2940,3076,3282,9183,9640,9930,4969,2254
3,3826,9131,4292,6361,7046,1229,3113,9488,5929,248,2208,112,7073,8985,9887,5228,4100,553,4983,8514,4844,6473,8747,1779,3759,2897,9310,6658,3078,8912,2199,8652,1383,5097,5931,806,7770,331,137,166,9162,7877,8882,398,4546,7445,615,4865,2007,7828,2366,1796,6371,6864,3233,6253,1943,7763,2638,5954,4141,516,9897,7845,6612,9629,1801,6981,7834,7324,9624,882,8606,1202,1745,7059,7458,1903,4264,3964,5292,6257,1101,8992,5604,3580,732,9475,2006,2795,5214,9822,3916,4853,8464,1617,3213,5753,3227,8809
4,8546,1643,5000,4155,9973,1161,2773,6677,7300,2453,6624,8465,878,9691,5131,8356,2952,5823,9840,2905,2475,5180,7635,7960,7973,5257,5179,6444,7883,2332,1929,4422,3943,1742,3985,5489,8151,8192,8031,1000,2261,9755,580,3237,5996,1063,5303,8362,1921,3391,1445,4647,619,5330,1787,1194,2067,7497,8920,7294,1724,9471,3411,4396,1521,242,3762,4033,9547,1028,1218,7070,3620,557,9407,2059,6935,285,3306,3348,8818,7063,1490,6250,8565,6871,3499,9484,6609,7476,2793,8055,8390,2584,7997,7081,9677,4962,2569,4660
5,7188,8754,2596,1547,7767,7043,8157,7491,4350,5733,3447,7686,441,1131,5594,6202,4232,7184,9641,9100,4536,9142,1559,8598,791,631,10000,2532,2211,4150,4695,4412,4199,8815,1586,7560,3746,9436,5297,7555,4809,2238,3359,380,8618,8284,7372,9664,592,3820,8915,461,419,523,5175,124,3160,2396,9421,266,7451,3727,4867,6180,851,6478,5485,1820,9276,6851,7100,4540,4290,1718,7200,348,896,7245,519,4592,7016,5366,9042,1370,4025,8104,6332,2171,4833,9267,3522,7212,1457,1917,5453,9857,8378,5971,5430,5162
6,6854,8744,1143,6419,7900,2908,4811,5833,1045,5903,2402,5629,7999,544,846,2111,2205,4046,3529,9109,5522,9364,4164,4124,6062,7905,9112,4909,8558,337,2474,7636,6015,5918,5454,8728,7571,2556,4348,7742,7288,2733,9054,1373,1100,3140,8244,7233,7386,7580,8578,6640,8343,3802,3910,7258,7397,2092,6064,5932,605,2693,3819,3806,6817,5568,8702,9579,6946,7448,957,1397,6286,1503,6655,3483,6603,5871,9685,1252,5194,2133,543,3067,6326,3967,6289,1501,2149,8193,6185,8597,5461,2240,3734,3267,2420,1061,452,3970
7,4775,7122,8317,2921,5377,1599,7664,7853,2840,476,1563,8858,9932,7160,6741,7007,5238,6511,9505,3048,2861,5018,3163,2102,5766,3301,6652,6995,6181,1065,3651,686,4724,5033,6875,7039,6410,1737,3094,6749,6786,1625,784,8484,5709,6218,4551,6673,9598,157,4240,2078,6333,2201,6840,3836,3088,7628,6443,5816,876,8462,3355,3248,73,421,1408,9630,2415,5277,2044,8072,9744,4239,6468,7378,6300,8488,3930,6334,799,9975,4272,8987,570,8908,4454,7780,1626,6058,3798,8819,9380,1386,194,704,1048,4144,7307,8982
8,5779,4753,6802,9114,5431,2043,8230,5783,9608,5760,4002,9672,2542,6153,8537,8480,5796,6803,5475,7579,8389,5231,877,3876,1090,8295,5392,7148,3757,7994,7120,9161,1937,8553,3877,3137,3902,3938,6833,1594,8435,1695,9829,7239,9344,1850,1337,4602,5187,4523,3662,4306,279,229,8603,9388,101,9359,6216,1418,653,5359,1472,3637,9313,713,4441,8339,8414,2846,1454,3394,2972,9221,6611,7409,3891,4985,6870,3307,1610,3414,2776,4918,8139,3701,7626,2713,7290,3405,3617,3338,1434,4868,351,1271,3036,7346,3548,2303
9,9670,6302,1427,345,8663,2804,3085,6354,875,9680,7467,8583,3661,3984,3114,8751,281,807,8545,7276,5538,6087,6264,1076,2535,2127,5295,4599,6126,5010,80,800,7321,5928,6584,5098,1519,6399,3012,9842,2079,8509,6194,9239,9592,7480,4619,9959,8822,4384,8593,8692,2464,2732,6651,1860,6239,2056,1498,1817,5771,2787,9367,4861,7030,4644,1396,7573,2090,6889,5663,3613,7407,6312,6596,3965,2891,9168,1151,4346,4873,3250,4134,2852,5821,5165,402,5143,8091,4819,6626,4185,5822,604,9946,8111,1856,684,7662,91
10,9668,1705,3423,3418,9445,3084,5003,1262,3335,171,4022,2305,9097,6155,4995,1974,2034,1308,3644,9116,1269,5615,4423,6641,5244,5006,6638,3436,6507,4233,7382,1022,6081,6303,6513,1136,4273,9794,6827,4641,9830,8721,8205,9775,8089,2039,4784,3863,3694,1756,8530,408,3535,1245,5749,2836,9702,5268,5789,6691,9369,2042,2231,6484,3742,9878,9243,8029,4933,2311,5374,6582,4736,3842,2380,8814,6835,3737,165,2045,703,1904,853,9228,6477,729,134,4058,8698,9776,9495,7644,4628,8271,7112,430,1564,6823,1720,8374
11,3638,8120,6622,7205,3280,5777,839,4990,8431,1780,6274,3402,5975,9870,9033,5710,3081,8958,7156,8141,92,4481,3030,9920,6306,1014,8998,664,2054,27,8038,751,86,4372,7771,9211,9512,6521,2598,2470,197,7759,4342,9180,9632,6700,5698,3983,685,1263,5681,9490,3804,983,7730,8782,8785,9191,3216,4477,4977,3987,9816,4808,1992,8045,1020,1567,1231,5081,1544,6772,9177,9773,4642,8121,2434,2066,1158,7542,5806,1495,5074,7420,4278,2543,1318,1523,6220,6543,6356,5113,7421,9944,332,1964,3650,5122,1795,2604
